sample,node_type,node_idx,true_size,true_b,true_h,pred_b_HGT,pred_h_HGT,pred_b_HAN,pred_h_HAN,resid_HGT,resid_HAN,both_mae,cause
sample_240,beam,190,70.0,70.0,70.0,57.56703567504883,50.70875930786133,59.50496292114258,52.183372497558594,-15.862102508544922,-14.155832290649414,15.008967399597168,B_underfit(regression-to-mean)
sample_240,beam,176,70.0,70.0,70.0,57.49188232421875,50.63515472412109,59.6032829284668,52.26887130737305,-15.936481475830082,-14.063922882080078,15.000202178955078,B_underfit(regression-to-mean)
sample_151,beam,78,60.0,70.0,50.0,44.46533966064453,39.33225631713867,51.48170471191406,44.72325134277344,-18.1012020111084,-11.89752197265625,14.999361991882324,B_underfit(regression-to-mean)
sample_240,beam,310,70.0,70.0,70.0,57.6229248046875,50.76053237915039,59.47636413574219,52.15891647338867,-15.808271408081055,-14.18235969543457,14.995315551757812,B_underfit(regression-to-mean)
sample_240,beam,396,70.0,70.0,70.0,57.655311584472656,50.79220581054688,59.47020721435547,52.156768798828125,-15.77624130249023,-14.186511993408203,14.981376647949219,B_underfit(regression-to-mean)
sample_240,beam,272,70.0,70.0,70.0,57.66106033325195,50.796295166015625,59.47739791870117,52.16302108764648,-15.771322250366211,-14.179790496826175,14.975556373596191,B_underfit(regression-to-mean)
sample_235,column,36,55.0,70.0,40.0,48.23374176025391,49.0884017944336,51.564674377441406,50.600730895996094,-6.338928222656243,-3.91729736328125,14.972679138183594,B_underfit(regression-to-mean)
sample_240,beam,317,70.0,70.0,70.0,57.60702133178711,50.74665832519531,59.54273223876953,52.21894073486328,-15.823160171508789,-14.119163513183594,14.971161842346191,B_underfit(regression-to-mean)
sample_179,beam,131,37.5,50.0,25.0,56.82361602783203,50.00541687011719,54.925819396972656,48.12542343139648,15.91451644897461,14.025621414184567,14.97006893157959,B_underfit(regression-to-mean)
sample_240,beam,162,70.0,70.0,70.0,57.49403381347656,50.63113021850586,59.6748046875,52.33413696289063,-15.937417984008789,-13.995529174804684,14.966473579406738,B_underfit(regression-to-mean)
sample_10,beam,111,70.0,80.0,60.0,57.63695907592773,50.76744842529297,59.5313720703125,52.20954895019531,-15.797796249389652,-14.129539489746094,14.963667869567871,B_underfit(regression-to-mean)
sample_240,beam,164,70.0,70.0,70.0,57.66313934326172,50.80086517333984,59.53424072265625,52.2152099609375,-15.767997741699222,-14.125274658203125,14.946636199951172,B_underfit(regression-to-mean)
sample_240,beam,181,70.0,70.0,70.0,57.603118896484375,50.74386978149414,59.665565490722656,52.32651901245117,-15.826505661010742,-14.003957748413086,14.915231704711914,B_underfit(regression-to-mean)
sample_240,beam,323,70.0,70.0,70.0,57.62764739990234,50.76658248901367,59.66680145263672,52.330039978027344,-15.802885055541996,-14.001579284667969,14.90223217010498,B_underfit(regression-to-mean)
sample_240,beam,397,70.0,70.0,70.0,57.647647857666016,50.7861328125,59.697750091552734,52.35859680175781,-15.783109664916992,-13.971826553344727,14.87746810913086,B_underfit(regression-to-mean)
sample_240,beam,311,70.0,70.0,70.0,57.62763977050781,50.765380859375,59.72608184814453,52.38091278076172,-15.803489685058594,-13.946502685546875,14.874996185302734,B_underfit(regression-to-mean)
sample_208,beam,79,27.5,30.0,25.0,44.036407470703125,39.654541015625,45.79905700683594,39.97431564331055,14.345474243164062,15.386686325073242,14.866080284118652,B_underfit(regression-to-mean)
sample_240,beam,262,70.0,70.0,70.0,57.70043563842773,50.84021759033203,59.67842102050781,52.34270477294922,-15.72967338562012,-13.989437103271484,14.8595552444458,B_underfit(regression-to-mean)
sample_240,beam,273,70.0,70.0,70.0,57.65455627441406,50.790672302246094,59.74283599853516,52.39834976196289,-15.777385711669922,-13.929407119750973,14.85339641571045,B_underfit(regression-to-mean)
sample_240,beam,276,70.0,70.0,70.0,57.71537399291992,50.85297393798828,59.692264556884766,52.35464096069336,-15.715826034545898,-13.976547241210938,14.846186637878418,B_underfit(regression-to-mean)
sample_240,beam,255,70.0,70.0,70.0,57.705039978027344,50.84498596191406,59.70732116699219,52.36775970458984,-15.724987030029297,-13.962459564208988,14.84372329711914,B_underfit(regression-to-mean)
sample_240,beam,263,70.0,70.0,70.0,57.70198059082031,50.84100341796875,59.739532470703125,52.39694213867188,-15.728507995605469,-13.931762695312496,14.830135345458984,B_underfit(regression-to-mean)
sample_10,beam,170,70.0,80.0,60.0,57.60560989379883,50.73974609375,59.85834884643555,52.49863052368164,-15.827322006225586,-13.821510314941406,14.824416160583496,B_underfit(regression-to-mean)
sample_233,beam,7,66.0,72.0,60.0,56.932350158691406,50.03874206542969,52.15494537353516,45.59990692138672,-12.514453887939453,-17.12257385253906,14.818513870239258,B_underfit(regression-to-mean)
sample_240,beam,182,70.0,70.0,70.0,57.60696792602539,50.74720764160156,59.8774528503418,52.51461410522461,-15.822912216186523,-13.803966522216797,14.81343936920166,B_underfit(regression-to-mean)
sample_240,beam,165,70.0,70.0,70.0,57.668556213378906,50.806915283203125,59.81163024902344,52.462013244628906,-15.762264251708984,-13.863178253173828,14.812721252441406,B_underfit(regression-to-mean)
sample_240,beam,256,70.0,70.0,70.0,57.70552062988281,50.84588623046875,59.77749633789063,52.43022918701172,-15.724296569824219,-13.896137237548825,14.810216903686523,B_underfit(regression-to-mean)
sample_240,beam,318,70.0,70.0,70.0,57.608375549316406,50.7486686706543,59.88416290283203,52.52250671386719,-15.821477890014648,-13.79666519165039,14.80907154083252,B_underfit(regression-to-mean)
sample_240,beam,312,70.0,70.0,70.0,57.62692260742188,50.76520919799805,59.872833251953125,52.51099395751953,-15.803934097290036,-13.808086395263672,14.806010246276855,B_underfit(regression-to-mean)
sample_240,beam,277,70.0,70.0,70.0,57.71631622314453,50.85274505615234,59.785118103027344,52.437255859375,-15.715469360351566,-13.888813018798828,14.802141189575195,B_underfit(regression-to-mean)
sample_240,beam,283,70.0,70.0,70.0,57.716064453125,50.853981018066406,59.78750991821289,52.43782806396485,-15.714977264404297,-13.88733100891113,14.801154136657715,B_underfit(regression-to-mean)
sample_151,beam,2,60.0,70.0,50.0,45.83584976196289,38.220176696777344,51.780494689941406,44.96393966674805,-17.971986770629883,-11.627782821655273,14.799884796142578,B_underfit(regression-to-mean)
sample_240,beam,398,70.0,70.0,70.0,57.64630889892578,50.78489685058594,59.87615203857422,52.51688766479492,-15.78439712524414,-13.80348014831543,14.793938636779785,B_underfit(regression-to-mean)
sample_240,beam,324,70.0,70.0,70.0,57.622825622558594,50.76329040527344,59.90109252929688,52.538536071777344,-15.806941986083984,-13.780185699462887,14.793563842773438,B_underfit(regression-to-mean)
sample_240,beam,274,70.0,70.0,70.0,57.65191268920898,50.788368225097656,59.935977935791016,52.56983947753906,-15.779859542846683,-13.747091293334961,14.76347541809082,B_underfit(regression-to-mean)
sample_240,beam,335,70.0,70.0,70.0,57.81367874145508,50.94750595092773,59.78619766235352,52.438846588134766,-15.619407653808597,-13.887477874755856,14.753442764282227,B_underfit(regression-to-mean)
sample_240,beam,284,70.0,70.0,70.0,57.71619415283203,50.853736877441406,59.89404296875,52.532936096191406,-15.715034484863281,-13.786510467529297,14.750772476196289,B_underfit(regression-to-mean)
sample_240,beam,264,70.0,70.0,70.0,57.703269958496094,50.84120559692383,59.92860412597656,52.56493377685547,-15.727762222290039,-13.753231048583984,14.740496635437012,B_underfit(regression-to-mean)
sample_240,beam,183,70.0,70.0,70.0,57.60760498046875,50.74888610839844,60.05840301513672,52.67567443847656,-15.821754455566406,-13.63296127319336,14.727357864379883,B_underfit(regression-to-mean)
sample_240,beam,399,70.0,70.0,70.0,57.644309997558594,50.78310012817383,60.04292297363281,52.66511535644531,-15.786294937133789,-13.645980834960938,14.716137886047363,B_underfit(regression-to-mean)
sample_240,beam,278,70.0,70.0,70.0,57.71469879150391,50.85023880004883,59.97890853881836,52.60951232910156,-15.71753120422363,-13.705789566040039,14.711660385131836,B_underfit(regression-to-mean)
sample_240,beam,257,70.0,70.0,70.0,57.7073974609375,50.84712600708008,59.98714447021485,52.61663436889648,-15.722738265991211,-13.698110580444336,14.710424423217773,B_underfit(regression-to-mean)
sample_240,beam,319,70.0,70.0,70.0,57.61559295654297,50.75571060180664,60.128448486328125,52.73996353149414,-15.814348220825195,-13.565793991088867,14.690071105957031,B_underfit(regression-to-mean)
sample_240,beam,328,70.0,70.0,70.0,57.74359893798828,50.87728118896485,60.00076675415039,52.62715530395508,-15.689559936523434,-13.686038970947266,14.687799453735352,B_underfit(regression-to-mean)
sample_240,beam,275,70.0,70.0,70.0,57.65092849731445,50.787593841552734,60.10469436645508,52.7198486328125,-15.780738830566406,-13.587728500366211,14.684233665466309,B_underfit(regression-to-mean)
sample_240,beam,166,70.0,70.0,70.0,57.66493988037109,50.804630279541016,60.11976623535156,52.7358512878418,-15.765214920043949,-13.57219123840332,14.668703079223633,B_underfit(regression-to-mean)
sample_240,beam,285,70.0,70.0,70.0,57.71430969238281,50.85128021240234,60.096527099609375,52.71324157714844,-15.717205047607425,-13.595115661621094,14.656160354614258,B_underfit(regression-to-mean)
sample_240,beam,325,70.0,70.0,70.0,57.62705993652344,50.7677001953125,60.25292205810547,52.85149383544922,-15.802619934082031,-13.447792053222656,14.625205993652344,B_underfit(regression-to-mean)
sample_240,beam,329,70.0,70.0,70.0,57.7451400756836,50.87750244140625,60.13727569580078,52.74934005737305,-15.688678741455075,-13.556692123413086,14.622685432434082,B_underfit(regression-to-mean)
sample_240,beam,320,70.0,70.0,70.0,57.61457824707031,50.75476837158203,60.27645492553711,52.87165832519531,-15.815326690673828,-13.425943374633789,14.620635032653809,B_underfit(regression-to-mean)
sample_240,beam,265,70.0,70.0,70.0,57.70336532592773,50.84020233154297,60.22248458862305,52.82648468017578,-15.728216171264652,-13.475515365600586,14.601865768432617,B_underfit(regression-to-mean)
sample_203,beam,175,40.0,30.0,50.0,57.43798065185547,50.588600158691406,58.810020446777344,51.56173706054688,14.013290405273438,15.185878753662113,14.599584579467773,B_underfit(regression-to-mean)
sample_240,beam,279,70.0,70.0,70.0,57.71466064453125,50.84864044189453,60.2512321472168,52.85210418701172,-15.71834945678711,-13.448331832885742,14.583340644836426,B_underfit(regression-to-mean)
sample_240,beam,258,70.0,70.0,70.0,57.707969665527344,50.84666442871094,60.28702545166016,52.88348007202149,-15.72268295288086,-13.414747238159173,14.56871509552002,B_underfit(regression-to-mean)
sample_240,beam,330,70.0,70.0,70.0,57.738128662109375,50.87063980102539,60.2979850769043,52.89249420166016,-15.695615768432617,-13.40476036071777,14.550188064575194,B_underfit(regression-to-mean)
sample_10,beam,90,25.0,25.0,25.0,45.01850509643555,33.767974853515625,45.20384979248047,34.18364715576172,14.393239974975586,14.693748474121094,14.54349422454834,B_underfit(regression-to-mean)
sample_203,beam,174,40.0,30.0,50.0,57.41010284423828,50.558841705322266,58.71971130371094,51.48112487792969,13.984472274780273,15.100418090820312,14.542445182800293,B_underfit(regression-to-mean)
sample_240,beam,286,70.0,70.0,70.0,57.71343994140625,50.8499755859375,60.34820556640625,52.93753433227539,-15.718292236328125,-13.35713005065918,14.537711143493652,B_underfit(regression-to-mean)
sample_240,beam,167,70.0,70.0,70.0,57.66450500488281,50.80451202392578,60.42843627929688,53.01057052612305,-15.765491485595703,-13.280496597290036,14.522994041442871,B_underfit(regression-to-mean)
sample_240,beam,326,70.0,70.0,70.0,57.62762451171875,50.76838302612305,60.51190185546875,53.08273696899414,-15.801996231079102,-13.202680587768555,14.502338409423828,B_underfit(regression-to-mean)
sample_10,beam,91,25.0,25.0,25.0,45.07565307617188,33.85913848876953,45.001346588134766,33.98960494995117,14.467395782470707,14.495475769042969,14.481435775756836,B_underfit(regression-to-mean)
sample_240,beam,266,70.0,70.0,70.0,57.6929931640625,50.831329345703125,60.49954605102539,53.07340240478516,-15.737838745117188,-13.213525772094723,14.475682258605957,B_underfit(regression-to-mean)
sample_240,beam,280,70.0,70.0,70.0,57.70343780517578,50.83934020996094,60.524322509765625,53.09553527832031,-15.72861099243164,-13.190071105957031,14.459341049194336,B_underfit(regression-to-mean)
sample_240,beam,331,70.0,70.0,70.0,57.73013305664063,50.86363220214844,60.50955581665039,53.08141326904297,-15.703117370605465,-13.20451545715332,14.453816413879395,B_underfit(regression-to-mean)
sample_179,column,109,55.0,70.0,40.0,54.14322280883789,52.69189453125,51.871620178222656,51.10809326171875,-1.5824413299560547,-3.510143280029297,14.446286201477053,B_underfit(regression-to-mean)
sample_235,column,37,55.0,70.0,40.0,49.99594879150391,50.13095474243164,53.155391693115234,50.78763198852539,-4.936548233032223,-3.0284881591796875,14.441811561584473,B_underfit(regression-to-mean)
sample_203,beam,177,40.0,30.0,50.0,57.36201477050781,50.5208740234375,58.54185485839844,51.32022857666016,13.941444396972656,14.9310417175293,14.436243057250977,B_underfit(regression-to-mean)
sample_240,beam,327,70.0,70.0,70.0,57.62438201904297,50.76531219482422,60.65732955932617,53.21207427978516,-15.805152893066406,-13.065298080444332,14.435225486755371,B_underfit(regression-to-mean)
sample_240,beam,259,70.0,70.0,70.0,57.69676971435547,50.83708953857422,60.58561706542969,53.14962005615234,-15.733070373535156,-13.132381439208988,14.43272590637207,B_underfit(regression-to-mean)
sample_240,beam,168,70.0,70.0,70.0,57.66469192504883,50.80438232421875,60.6326904296875,53.19222259521485,-15.765462875366211,-13.087543487548825,14.42650318145752,B_underfit(regression-to-mean)
sample_10,beam,89,25.0,25.0,25.0,44.7325439453125,33.50048828125,45.25753402709961,34.174373626708984,14.11651611328125,14.715953826904297,14.416234970092773,B_underfit(regression-to-mean)
sample_203,beam,176,40.0,30.0,50.0,57.40031051635742,50.55595016479492,58.458763122558594,51.24803924560547,13.978130340576172,14.853401184082031,14.415765762329102,B_underfit(regression-to-mean)
sample_240,beam,287,70.0,70.0,70.0,57.7027587890625,50.84044647216797,60.636756896972656,53.19474792480469,-15.728397369384766,-13.084247589111328,14.406322479248047,B_underfit(regression-to-mean)
sample_240,beam,267,70.0,70.0,70.0,57.689727783203125,50.82845687866211,60.68211364746094,53.23619079589844,-15.740907669067383,-13.040847778320312,14.390877723693848,B_underfit(regression-to-mean)
sample_240,beam,336,70.0,70.0,70.0,57.799163818359375,50.93192672729492,60.57288360595703,53.1416244506836,-15.634454727172852,-13.142745971679684,14.38860034942627,B_underfit(regression-to-mean)
sample_203,beam,10,35.0,30.0,40.0,49.82892608642578,43.38287353515625,55.59236526489258,48.71507263183594,11.605899810791016,17.153718948364258,14.379809379577637,B_underfit(regression-to-mean)
sample_240,beam,281,70.0,70.0,70.0,57.69843673706055,50.8349609375,60.70881652832031,53.26003646850586,-15.733301162719727,-13.015573501586914,14.37443733215332,B_underfit(regression-to-mean)
sample_240,beam,169,70.0,70.0,70.0,57.66173553466797,50.80248260498047,60.793678283691406,53.33540344238281,-15.767890930175781,-12.93545913696289,14.351675033569336,B_underfit(regression-to-mean)
sample_240,beam,260,70.0,70.0,70.0,57.69379806518555,50.83466720581055,60.79575347900391,53.337158203125,-15.735767364501953,-12.933544158935543,14.33465576171875,B_underfit(regression-to-mean)
sample_240,beam,332,70.0,70.0,70.0,57.724029541015625,50.85787963867188,60.77233505249024,53.31562805175781,-15.709045410156246,-12.956018447875973,14.332531929016113,B_underfit(regression-to-mean)
sample_203,beam,173,40.0,30.0,50.0,57.353328704833984,50.4991340637207,58.33467864990234,51.13703155517578,13.926231384277344,14.735855102539059,14.331043243408203,B_underfit(regression-to-mean)
sample_240,beam,268,70.0,70.0,70.0,57.68711853027344,50.826133728027344,60.83844757080078,53.37556838989258,-15.74337387084961,-12.89299201965332,14.318182945251465,B_underfit(regression-to-mean)
sample_179,beam,94,37.5,50.0,25.0,56.15915298461914,49.35761642456055,54.222782135009766,47.507625579833984,15.258384704589844,13.365203857421875,14.31179428100586,B_underfit(regression-to-mean)
sample_240,beam,282,70.0,70.0,70.0,57.69571304321289,50.832557678222656,60.85352325439453,53.38887786865234,-15.735864639282227,-12.878799438476566,14.307332038879395,B_underfit(regression-to-mean)
sample_240,beam,288,70.0,70.0,70.0,57.69755554199219,50.8359603881836,60.85413360595703,53.38874816894531,-15.733242034912106,-12.878559112548828,14.305900573730469,B_underfit(regression-to-mean)
sample_233,beam,42,66.0,72.0,60.0,56.537391662597656,49.63053131103516,53.685150146484375,46.97782516479492,-12.91603851318359,-15.668512344360352,14.292275428771973,B_underfit(regression-to-mean)
sample_151,beam,0,60.0,70.0,50.0,47.64817428588867,40.8248405456543,50.58926773071289,43.79583740234375,-15.763492584228516,-12.80744743347168,14.285470008850098,B_underfit(regression-to-mean)
sample_240,beam,261,70.0,70.0,70.0,57.69034576416016,50.83175659179688,60.97533416748047,53.497318267822266,-15.738948822021477,-12.763673782348633,14.251311302185059,B_underfit(regression-to-mean)
sample_10,beam,92,25.0,25.0,25.0,44.82622146606445,33.747642517089844,44.71554946899414,33.66417694091797,14.286931991577148,14.189863204956055,14.238397598266602,B_underfit(regression-to-mean)
sample_240,beam,333,70.0,70.0,70.0,57.71904373168945,50.853248596191406,60.9779052734375,53.49899291992188,-15.71385383605957,-12.761550903320309,14.237702369689941,B_underfit(regression-to-mean)
sample_240,beam,337,70.0,70.0,70.0,57.790809631347656,50.9235725402832,60.92292022705078,53.45452117919922,-15.64280891418457,-12.811279296875,14.227044105529785,B_underfit(regression-to-mean)
sample_233,beam,219,66.0,72.0,60.0,56.13460159301758,49.25786209106445,54.23518371582031,47.467247009277344,-13.303768157958984,-15.148784637451172,14.226276397705078,B_underfit(regression-to-mean)
sample_240,beam,289,70.0,70.0,70.0,57.69397735595703,50.83286285400391,61.026466369628906,53.542442321777344,-15.736579895019528,-12.715545654296875,14.226062774658203,B_underfit(regression-to-mean)
sample_240,beam,334,70.0,70.0,70.0,57.71522521972656,50.85017395019531,61.12215042114258,53.62748718261719,-15.717300415039062,-12.625181198120117,14.17124080657959,B_underfit(regression-to-mean)
sample_189,beam,12,35.0,40.0,30.0,50.871280670166016,43.94830703735352,54.23200988769531,47.51651763916016,12.40979385375977,15.874263763427738,14.14202880859375,B_underfit(regression-to-mean)
sample_233,beam,218,66.0,72.0,60.0,56.5651969909668,49.66788482666016,54.00294494628906,47.260440826416016,-12.88345909118652,-15.368307113647461,14.125883102416992,B_underfit(regression-to-mean)
sample_151,column,42,65.0,70.0,60.0,50.48841857910156,50.55142593383789,51.231689453125,51.2781867980957,-14.480077743530273,-13.745061874389648,14.112569808959961,B_underfit(regression-to-mean)
sample_240,beam,338,70.0,70.0,70.0,57.78517150878906,50.91739654541016,61.19182205200195,53.69490814208984,-15.648715972900387,-12.556634902954105,14.102675437927246,B_underfit(regression-to-mean)
sample_179,beam,201,42.5,60.0,25.0,57.28520202636719,50.44887924194336,56.36238861083984,49.385196685791016,11.367040634155273,10.373792648315426,14.046621322631836,B_underfit(regression-to-mean)
sample_179,beam,203,42.5,60.0,25.0,57.3713493347168,50.52761459350586,56.39501953125,49.41150665283203,11.449481964111328,10.403263092041016,14.043188095092773,B_underfit(regression-to-mean)
sample_233,beam,41,66.0,72.0,60.0,56.919464111328125,50.04590606689453,53.79802703857422,47.0738639831543,-12.517314910888672,-15.564054489135742,14.040684700012207,B_underfit(regression-to-mean)
sample_233,beam,46,66.0,72.0,60.0,56.18090057373047,49.273048400878906,54.63275909423828,47.81954193115234,-13.273025512695312,-14.773849487304691,14.0234375,B_underfit(regression-to-mean)
sample_203,beam,172,40.0,30.0,50.0,57.21852493286133,50.36104965209961,57.80517578125,50.66537094116211,13.789787292480469,14.235273361206055,14.012530326843262,B_underfit(regression-to-mean)
sample_10,beam,85,25.0,25.0,25.0,43.94539642333984,32.96698760986328,44.97362518310547,34.06647872924805,13.456192016601559,14.520051956176758,13.98812198638916,B_underfit(regression-to-mean)
sample_240,beam,339,70.0,70.0,70.0,57.77674102783203,50.91015625,61.47858047485352,53.95087432861328,-15.656551361083984,-12.285272598266598,13.970911979675293,B_underfit(regression-to-mean)
sample_251,beam,27,45.0,50.0,40.0,37.23052215576172,29.52725982666016,32.30350875854492,25.074127197265625,-11.62110900878906,-16.311182022094727,13.966145515441895,B_underfit(regression-to-mean)
sample_10,beam,86,25.0,25.0,25.0,43.93302917480469,33.067081451416016,44.864532470703125,33.99441909790039,13.500055313110352,14.429475784301758,13.964765548706055,B_underfit(regression-to-mean)
sample_10,beam,88,25.0,25.0,25.0,43.85579299926758,32.774688720703125,45.17607498168945,33.975318908691406,13.315240859985352,14.57569694519043,13.94546890258789,B_underfit(regression-to-mean)
sample_235,column,38,55.0,70.0,40.0,49.700801849365234,49.87411117553711,54.78481674194336,50.37999725341797,-5.212543487548828,-2.417593002319336,13.942122459411621,B_underfit(regression-to-mean)
sample_233,beam,262,66.0,72.0,60.0,56.61669921875,49.70668411254883,54.35601806640625,47.57942962646485,-12.838308334350586,-15.03227615356445,13.93529224395752,B_underfit(regression-to-mean)
sample_182,beam,151,30.0,30.0,30.0,47.39310073852539,41.27943420410156,46.25843048095703,40.80428695678711,14.336267471313477,13.53135871887207,13.933813095092773,B_underfit(regression-to-mean)
sample_10,beam,158,70.0,80.0,60.0,57.72792816162109,50.86589431762695,61.63761138916016,54.09131622314453,-15.70308876037598,-12.135536193847653,13.919312477111816,B_underfit(regression-to-mean)
sample_251,beam,94,45.0,50.0,40.0,36.25920486450195,29.006969451904297,33.40242385864258,25.72616958618164,-12.366912841796875,-15.43570327758789,13.901308059692383,B_underfit(regression-to-mean)
sample_233,beam,305,66.0,72.0,60.0,56.6859130859375,49.76960372924805,54.37626647949219,47.59708023071289,-12.772241592407227,-15.013326644897461,13.892784118652344,B_underfit(regression-to-mean)
sample_10,beam,98,70.0,80.0,60.0,57.7554931640625,50.89094924926758,61.68689727783203,54.1382064819336,-15.676778793334961,-12.087448120117184,13.882113456726074,B_underfit(regression-to-mean)
sample_240,beam,340,70.0,70.0,70.0,57.77206802368164,50.90608978271485,61.68939971923828,54.13885116577149,-15.660921096801754,-12.085874557495114,13.873397827148438,B_underfit(regression-to-mean)
sample_31,beam,89,30.0,30.0,30.0,47.10951232910156,41.07073974609375,46.642208099365234,40.509056091308594,14.090126037597656,13.575632095336914,13.832879066467285,B_underfit(regression-to-mean)
sample_10,beam,84,25.0,25.0,25.0,43.69462585449219,32.713111877441406,44.942752838134766,33.94495391845703,13.203868865966797,14.443853378295898,13.823861122131348,B_underfit(regression-to-mean)
sample_240,beam,341,70.0,70.0,70.0,57.771244049072266,50.90574645996094,61.84575271606445,54.27819061279297,-15.661504745483398,-11.938028335571289,13.799766540527344,B_underfit(regression-to-mean)
sample_179,column,111,55.0,70.0,40.0,60.56514358520508,56.19395446777344,57.175411224365234,56.7138671875,3.379549026489258,1.9446392059326172,13.791816711425781,B_underfit(regression-to-mean)
sample_233,beam,221,66.0,72.0,60.0,56.34259033203125,49.45936965942383,54.99884796142578,48.1434211730957,-13.099020004272461,-14.428865432739258,13.76394271850586,B_underfit(regression-to-mean)
sample_233,beam,23,66.0,72.0,60.0,56.741432189941406,49.81154251098633,54.70251083374024,47.89149856567383,-12.723512649536133,-14.702995300292965,13.71325397491455,B_underfit(regression-to-mean)
sample_233,beam,51,66.0,72.0,60.0,56.38736724853516,49.5024642944336,55.07964324951172,48.21327590942383,-13.055084228515618,-14.353540420532227,13.704312324523926,B_underfit(regression-to-mean)
sample_182,beam,69,30.0,30.0,30.0,47.14323043823242,41.169715881347656,45.85406875610352,40.62527847290039,14.156473159790039,13.239673614501957,13.698073387145996,B_underfit(regression-to-mean)
sample_233,beam,261,66.0,72.0,60.0,56.8820686340332,49.98738098144531,54.590065002441406,47.78713607788086,-12.565275192260742,-14.811399459838867,13.688337326049805,B_underfit(regression-to-mean)
sample_10,beam,87,25.0,25.0,25.0,43.630821228027344,32.93846893310547,44.49391555786133,33.65890121459961,13.284645080566406,14.076408386230469,13.680526733398438,B_underfit(regression-to-mean)
sample_251,beam,33,45.0,50.0,40.0,37.04680633544922,29.42648696899414,33.28003692626953,25.588380813598636,-11.76335334777832,-15.565791130065916,13.66457223892212,B_underfit(regression-to-mean)
sample_208,beam,82,27.5,30.0,25.0,42.05769348144531,33.00374221801758,48.48134994506836,40.8618278503418,10.030717849731445,17.171588897705078,13.601153373718262,B_underfit(regression-to-mean)
sample_233,beam,304,66.0,72.0,60.0,56.98131561279297,50.088523864746094,54.68536376953125,47.87255096435547,-12.465080261230469,-14.72104263305664,13.593061447143555,B_underfit(regression-to-mean)
sample_233,beam,2,66.0,72.0,60.0,56.80405426025391,49.89105987548828,54.91133880615234,48.06923675537109,-12.652442932128903,-14.509712219238288,13.581077575683594,B_underfit(regression-to-mean)
sample_233,beam,222,66.0,72.0,60.0,56.656436920166016,49.79020690917969,55.066688537597656,48.19855499267578,-12.776678085327148,-14.367378234863281,13.572028160095215,B_underfit(regression-to-mean)
sample_233,beam,332,56.0,62.0,50.0,47.65757751464844,41.5075569152832,42.7739143371582,37.77798843383789,-11.41743278503418,-15.724048614501953,13.570740699768066,B_underfit(regression-to-mean)
sample_195,beam,71,60.0,60.0,60.0,49.45171356201172,42.836181640625,49.83727264404297,43.61543655395508,-13.85605239868164,-13.273645401000977,13.564848899841309,B_underfit(regression-to-mean)
sample_233,beam,264,66.0,72.0,60.0,56.61032485961914,49.71955490112305,55.17583465576172,48.30281448364258,-12.835060119628906,-14.260675430297852,13.547867774963379,B_underfit(regression-to-mean)
sample_233,beam,307,66.0,72.0,60.0,56.58926010131836,49.696434020996094,55.263893127441406,48.3865852355957,-12.857152938842773,-14.174760818481445,13.515956878662108,B_underfit(regression-to-mean)
sample_189,beam,6,32.5,25.0,40.0,47.679229736328125,41.26971435546875,50.82204818725586,44.261993408203125,11.974472045898438,15.042020797729492,13.508246421813965,B_underfit(regression-to-mean)
sample_10,beam,171,65.0,75.0,55.0,52.09833908081055,45.347801208496094,57.83700180053711,50.69355773925781,-16.27692985534668,-10.734720230102539,13.50582504272461,B_underfit(regression-to-mean)
sample_195,beam,78,60.0,60.0,60.0,49.21372222900391,42.606876373291016,50.2334213256836,43.99193572998047,-14.089700698852536,-12.887321472167965,13.488511085510254,B_underfit(regression-to-mean)
sample_203,beam,171,40.0,30.0,50.0,56.73885345458984,49.89591598510742,56.69573211669922,49.6787109375,13.31738471984863,13.18722152709961,13.46498966217041,B_underfit(regression-to-mean)
sample_251,beam,58,35.0,40.0,30.0,54.639766693115234,47.98615646362305,48.51113128662109,42.59123229980469,16.31296157836914,10.551181793212887,13.432071685791016,B_underfit(regression-to-mean)
sample_192,beam,24,30.0,35.0,25.0,46.30268096923828,40.83950805664063,46.2287712097168,40.33221435546875,13.571094512939457,13.280492782592773,13.425793647766112,B_underfit(regression-to-mean)
sample_235,beam,11,65.0,80.0,50.0,53.75152206420898,47.106571197509766,56.261810302734375,49.29200744628906,-14.570953369140629,-12.223091125488281,13.397022247314451,B_underfit(regression-to-mean)
sample_10,beam,83,25.0,25.0,25.0,42.89134216308594,32.13969421386719,44.78344345092773,33.6994514465332,12.515518188476562,14.241447448730465,13.378482818603516,B_underfit(regression-to-mean)
sample_189,column,63,47.5,35.0,60.0,58.601200103759766,56.3721809387207,59.85585403442383,58.597206115722656,9.986690521240234,11.726530075073242,13.371916770935059,B_underfit(regression-to-mean)
sample_189,beam,10,35.0,40.0,30.0,49.34923553466797,42.75486373901367,54.01649475097656,47.32436752319336,11.05204963684082,15.670431137084961,13.36124038696289,B_underfit(regression-to-mean)
sample_203,beam,170,40.0,30.0,50.0,53.45154571533203,46.71031188964844,53.7677001953125,47.0941276550293,10.080928802490234,10.430913925170898,13.3537015914917,B_underfit(regression-to-mean)
sample_251,beam,124,45.0,50.0,40.0,37.31082534790039,29.56744766235352,33.12351608276367,26.608806610107425,-11.560863494873045,-15.133838653564451,13.34735107421875,B_underfit(regression-to-mean)
